hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,no2_whetstone_way_whetstone,pm25_whetstone_way_whetstone,no2_cobden_primary_school_loughborough,pm25_cobden_primary_school_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough,pm10_whetstone_way_whetstone,pm1_whetstone_way_whetstone,no_whetstone_way_whetstone,o3_whetstone_way_whetstone,pm10_cobden_primary_school_loughborough,pm1_cobden_primary_school_loughborough,no_cobden_primary_school_loughborough,o3_cobden_primary_school_loughborough
2026-04-14T09:00:00Z,5.64,3.25,11.15,8.49,14.2,6.46,16.4,5.71,,,5.01,1.71,1.24,5.73,13.13,5.19,0.0,49.98,9.32,5.3,0.0,45.68,8.11,3.3,2.93,57.37,,,,
2026-04-14T10:00:00Z,4.5,3.41,7.97,6.62,1.22,3.15,14.03,4.75,,,4.46,1.36,0.86,9.45,9.5,3.35,0.0,64.58,4.07,1.39,0.0,77.62,5.55,2.0,3.46,67.14,,,,
2026-04-14T11:00:00Z,4.49,2.96,6.13,5.58,1.36,3.2,12.28,4.3,,,3.48,0.69,0.5,13.01,7.32,2.48,0.0,76.33,3.69,1.15,0.0,86.31,4.91,1.72,2.78,71.36,,,,
2026-04-14T12:00:00Z,6.05,2.62,7.71,4.5,3.19,3.0,16.33,3.81,,,2.95,0.25,0.29,16.19,5.26,1.8,0.0,84.19,3.44,0.89,0.0,92.43,4.34,1.31,2.61,66.04,,,,
2026-04-14T13:00:00Z,6.51,2.81,8.7,5.0,7.49,3.06,14.75,4.47,,,3.09,0.23,0.13,15.74,6.2,2.04,0.0,82.56,3.46,0.85,0.0,91.26,5.03,1.82,2.87,68.87,,,,
2026-04-14T14:00:00Z,8.79,3.13,12.91,4.67,13.64,3.38,17.62,4.42,,,3.47,0.66,0.2,17.97,5.56,2.0,0.0,84.54,3.85,1.29,0.0,87.83,5.01,1.82,2.81,65.04,,,,
2026-04-14T15:00:00Z,5.84,2.85,8.36,4.05,6.49,3.15,15.36,3.81,,,3.15,0.23,0.22,18.57,4.55,1.4,0.0,84.71,3.51,0.86,0.0,101.42,4.26,1.14,2.8,68.15,,,,
2026-04-14T16:00:00Z,9.89,2.8,10.73,3.58,12.16,2.78,16.0,3.46,,,3.08,0.32,0.03,19.86,3.98,0.97,0.0,88.33,3.08,0.37,0.0,99.27,3.89,0.84,2.93,67.5,,,,
2026-04-14T17:00:00Z,13.05,2.5,13.32,3.52,22.64,2.71,20.52,3.57,,,2.78,0.29,0.08,18.05,4.21,1.07,0.0,88.82,3.07,0.55,0.0,86.85,4.24,1.37,2.32,59.74,,,,
2026-04-14T18:00:00Z,14.79,2.48,20.07,3.58,35.58,2.49,24.22,3.92,,,3.49,0.74,0.1,14.87,4.97,1.63,0.0,81.77,3.36,0.91,0.0,65.39,5.44,2.18,2.12,48.79,,,,
2026-04-14T19:00:00Z,11.27,2.63,18.84,5.22,27.22,2.57,22.86,3.84,,,4.27,1.13,0.14,12.24,8.47,2.95,0.0,64.14,3.96,1.21,0.0,57.55,6.02,2.47,2.06,43.09,,,,
2026-04-14T20:00:00Z,9.16,3.18,13.3,5.03,21.4,3.05,18.0,4.52,,,5.3,1.8,0.15,11.58,8.05,3.07,0.0,63.04,4.98,1.99,0.0,61.17,7.62,3.17,1.67,45.11,,,,
2026-04-14T21:00:00Z,8.05,3.95,13.4,6.8,18.69,3.78,15.8,5.42,,,6.57,2.8,0.29,10.98,10.88,4.81,0.0,59.04,6.21,2.97,0.0,58.05,8.88,4.02,1.5,48.06,,,,
2026-04-14T22:00:00Z,8.28,5.25,12.61,8.51,20.49,4.6,16.01,7.39,,,8.45,4.22,0.12,9.23,13.1,6.5,0.0,57.8,7.34,3.73,0.0,53.42,11.76,6.17,1.59,48.19,,,,
2026-04-14T23:00:00Z,7.65,6.43,14.29,8.38,23.59,6.64,16.94,9.57,,,9.98,5.23,0.17,6.67,12.98,6.59,0.0,50.74,10.56,5.77,0.0,41.9,15.24,8.19,1.53,43.84,,,,
2026-04-15T00:00:00Z,6.68,6.82,12.25,8.78,20.13,7.55,12.93,9.83,26.08,8.96,10.86,5.36,0.12,5.23,13.75,7.15,0.46,41.49,11.5,6.77,0.0,36.51,15.66,8.25,1.76,41.9,13.39,7.26,0.35,39.75
2026-04-15T01:00:00Z,6.3,6.19,11.69,9.73,18.28,7.88,11.38,11.34,24.46,8.98,10.19,4.82,0.24,5.37,15.1,7.66,0.58,41.04,12.26,6.9,0.0,35.96,17.92,9.22,1.48,47.51,13.49,7.11,0.41,37.87
2026-04-15T02:00:00Z,5.66,7.81,10.36,11.6,17.88,8.89,10.98,13.17,23.56,10.43,12.21,5.89,0.33,4.47,17.6,8.93,0.0,41.63,13.58,7.79,0.0,32.66,20.98,10.61,1.71,45.98,15.35,8.18,0.41,36.64
2026-04-15T03:00:00Z,4.81,7.35,8.83,11.45,15.2,9.55,10.86,11.73,19.76,10.57,11.56,5.6,0.34,3.51,17.16,8.86,0.0,38.46,14.73,8.19,0.0,29.45,18.55,9.41,1.57,44.77,15.51,8.24,0.53,37.63
2026-04-15T04:00:00Z,4.86,6.71,7.86,9.1,15.15,7.88,11.42,9.82,19.3,8.72,10.67,5.07,0.44,3.06,14.03,6.96,0.37,38.63,12.31,6.76,0.0,31.51,15.84,7.89,1.8,41.29,13.22,7.08,0.56,38.22
2026-04-15T05:00:00Z,5.18,5.13,9.03,7.23,15.27,6.46,11.71,6.19,20.71,7.08,8.81,3.73,0.29,1.48,11.65,5.57,0.37,34.7,10.28,5.56,0.0,25.2,10.87,4.81,2.06,38.65,11.18,5.79,0.63,36.8
2026-04-15T06:00:00Z,5.57,2.83,9.92,4.62,13.11,3.44,13.37,4.2,17.57,4.01,5.91,1.89,0.58,0.64,8.51,3.31,0.92,31.36,6.59,2.67,0.0,25.3,8.23,3.0,2.5,35.25,7.49,3.19,0.7,36.48
2026-04-15T07:00:00Z,5.99,2.02,11.06,3.74,15.43,2.29,15.69,2.97,16.38,2.8,4.86,1.14,0.93,0.11,7.25,2.26,0.33,20.66,5.12,1.42,0.0,20.84,6.55,2.06,3.59,32.39,5.82,2.01,0.77,36.11
2026-04-15T08:00:00Z,7.13,1.72,10.07,3.02,22.26,3.0,16.91,2.72,15.81,2.38,4.33,0.69,0.92,0.02,6.15,1.78,0.0,24.32,5.48,2.09,0.0,15.04,5.76,1.63,4.03,32.97,5.18,1.53,0.85,36.79
2026-04-15T09:00:00Z,4.86,1.37,7.73,2.52,17.63,2.06,18.43,4.6,10.98,2.16,3.39,0.2,0.54,0.5,5.05,1.34,0.27,30.66,4.12,1.09,0.0,22.62,7.52,3.46,4.24,39.67,4.34,1.03,0.99,43.09
2026-04-15T10:00:00Z,4.31,1.69,5.18,2.32,10.3,2.08,19.3,3.5,10.1,2.45,3.37,0.31,0.44,1.92,4.46,1.09,0.0,36.66,3.86,0.91,0.0,34.69,5.46,2.19,4.04,46.44,4.27,1.07,1.12,49.21
2026-04-15T11:00:00Z,3.33,1.65,2.33,2.86,11.99,2.28,17.23,2.69,9.16,2.47,2.83,0.12,0.41,3.27,4.62,1.4,0.0,42.91,3.57,0.92,0.0,37.81,3.92,1.03,3.95,52.29,3.57,0.85,1.24,56.11
2026-04-15T12:00:00Z,3.25,1.99,0.98,2.6,9.89,2.61,,,8.37,2.61,2.82,0.28,0.3,7.02,3.46,0.83,0.0,57.67,3.21,0.87,0.0,55.0,,,,,3.16,0.73,1.37,62.02
2026-04-15T13:00:00Z,2.3,2.2,2.07,2.92,5.45,2.52,,,8.34,2.81,2.55,0.29,0.22,10.4,3.47,0.78,0.0,67.36,2.89,0.52,0.0,74.63,,,,,3.08,0.5,1.7,67.17
2026-04-15T14:00:00Z,4.33,2.32,3.69,3.01,7.48,2.53,,,8.05,3.08,2.57,0.22,0.22,11.69,3.56,0.85,0.0,68.99,2.8,0.45,0.0,73.93,,,,,3.39,0.7,1.31,65.76
2026-04-15T15:00:00Z,11.3,1.78,12.21,2.72,75.44,4.03,,,20.46,2.28,2.86,0.16,0.1,10.7,3.79,0.64,0.0,72.68,5.56,2.61,0.0,33.13,,,,,3.08,0.48,0.9,69.55
2026-04-15T16:00:00Z,12.39,1.18,22.89,1.64,40.17,1.36,,,31.05,1.75,3.09,0.07,0.34,8.44,3.41,0.3,0.0,59.54,3.13,0.25,0.0,40.29,,,,,3.91,0.66,0.77,58.24
2026-04-15T17:00:00Z,6.8,1.16,10.59,1.52,16.99,1.34,,,14.72,1.72,2.85,0.04,0.47,7.2,3.48,0.23,0.0,61.28,2.93,0.17,0.0,55.18,,,,,3.52,0.5,0.91,51.43
2026-04-15T18:00:00Z,5.96,1.11,9.17,1.27,22.87,1.07,,,16.56,1.79,2.71,0.01,0.5,13.19,3.18,0.05,0.33,75.69,2.95,0.06,0.0,56.23,,,,,3.89,0.72,1.36,60.93
2026-04-15T19:00:00Z,6.22,1.41,4.33,2.7,12.52,1.3,,,14.6,1.83,3.56,0.17,0.23,10.8,5.25,1.22,0.65,67.07,3.14,0.13,0.0,56.66,,,,,3.93,0.63,1.43,52.12
2026-04-15T20:00:00Z,4.2,1.68,4.54,1.91,9.66,1.54,,,12.54,2.16,4.07,0.36,0.55,11.21,4.35,0.46,0.21,67.37,3.45,0.31,0.0,56.93,,,,,4.44,0.88,1.62,41.69
2026-04-15T21:00:00Z,4.07,1.94,6.13,2.19,10.55,1.47,,,12.99,2.43,4.42,0.52,0.78,11.78,5.23,0.77,0.4,64.26,3.4,0.35,0.0,55.23,,,,,4.73,0.97,1.62,37.22
2026-04-15T22:00:00Z,3.99,2.32,6.9,2.22,10.44,1.71,,,13.2,2.63,5.15,0.72,0.99,12.84,5.42,0.59,6.29,64.52,4.11,0.47,0.0,63.45,,,,,5.05,1.05,1.72,34.64
2026-04-15T23:00:00Z,3.95,2.48,9.37,3.22,10.64,1.74,,,14.12,2.81,5.38,0.75,0.66,12.5,6.98,1.09,3.36,58.07,3.95,0.4,0.0,57.03,,,,,5.31,1.2,1.69,31.64
2026-04-16T00:00:00Z,4.61,2.22,10.49,2.13,15.58,2.06,,,17.99,3.08,5.13,0.71,0.58,9.97,5.42,0.6,15.54,48.5,4.56,0.86,0.0,40.1,,,,,6.18,1.75,1.92,21.51
2026-04-16T01:00:00Z,5.04,2.48,11.44,2.78,17.91,1.99,,,19.98,2.98,5.8,1.11,0.58,8.65,6.87,1.12,2.49,46.39,4.83,0.82,0.0,37.65,,,,,6.24,1.68,2.35,21.61
2026-04-16T02:00:00Z,4.16,2.84,9.08,2.93,14.4,1.91,,,18.13,3.16,6.49,1.21,0.62,9.32,7.15,1.19,0.9,55.04,4.77,0.75,0.0,43.27,,,,,6.5,1.76,2.42,23.6
2026-04-16T03:00:00Z,3.76,2.89,7.1,3.22,12.24,1.94,,,16.77,3.29,6.7,1.29,0.59,10.27,7.63,1.32,3.38,57.54,5.05,0.78,0.0,49.09,,,,,6.7,1.81,2.45,25.96
2026-04-16T04:00:00Z,4.01,2.95,6.82,3.01,12.09,1.87,,,16.48,3.28,6.87,1.33,0.64,9.74,7.28,1.11,0.62,56.78,4.63,0.68,0.0,48.68,,,,,6.58,1.77,2.49,28.32
2026-04-16T05:00:00Z,4.88,2.3,7.82,2.85,13.57,1.68,,,17.22,2.8,5.89,0.85,0.62,8.03,7.13,0.97,0.17,52.65,4.78,0.46,0.0,48.55,,,,,6.09,1.44,2.3,31.52
2026-04-16T06:00:00Z,6.06,1.72,15.11,3.05,12.28,1.35,,,16.28,2.23,5.03,0.49,0.83,5.52,7.23,1.37,3.78,34.55,3.92,0.33,0.0,46.65,,,,,5.18,1.0,2.42,32.13
2026-04-16T07:00:00Z,8.63,2.2,14.88,2.84,18.94,1.62,,,17.9,2.74,5.67,1.0,1.67,1.02,6.69,1.08,0.72,32.53,4.25,0.58,0.0,38.64,,,,,5.8,1.55,2.06,35.75
2026-04-16T08:00:00Z,7.55,2.04,6.4,3.02,10.2,1.62,,,10.37,2.58,4.75,0.72,1.92,2.12,7.0,1.09,1.42,50.74,3.62,0.35,0.0,56.78,,,,,4.79,1.1,2.17,46.24
2026-04-16T09:00:00Z,4.87,2.72,1.58,3.11,3.14,2.22,,,6.67,3.43,5.36,0.96,1.2,7.41,6.13,1.01,0.09,67.59,3.68,0.48,0.0,74.22,,,,,4.61,1.08,2.48,59.79
2026-04-16T10:00:00Z,3.49,2.3,0.43,3.16,0.34,2.47,,,6.3,3.63,3.96,0.33,1.08,9.93,5.2,0.68,0.0,80.41,3.14,0.47,0.0,87.73,,,,,4.1,0.91,2.0,64.74
2026-04-16T11:00:00Z,2.79,2.2,0.59,3.55,1.2,2.43,,,6.99,3.1,3.16,0.13,0.66,14.22,4.99,0.86,0.0,87.36,2.87,0.25,0.0,99.07,,,,,3.4,0.4,1.65,64.52
2026-04-16T12:00:00Z,4.37,2.32,3.62,3.75,55.69,3.76,,,8.05,3.22,2.76,0.12,0.86,14.57,5.07,0.86,0.0,91.6,4.43,1.63,0.0,57.0,,,,,3.54,0.42,1.74,65.34
2026-04-16T13:00:00Z,5.03,2.87,4.32,3.38,30.5,3.55,,,7.78,3.4,3.34,0.22,0.36,16.12,4.18,0.75,0.0,90.15,4.16,1.18,0.0,78.81,,,,,3.73,0.54,1.74,66.78
2026-04-16T14:00:00Z,5.41,2.67,5.89,3.78,8.76,2.79,,,7.55,3.62,2.97,0.07,0.13,17.13,4.69,0.88,0.0,93.44,3.15,0.36,0.0,99.73,,,,,3.98,0.67,1.68,69.06
2026-04-16T15:00:00Z,11.27,2.77,11.62,4.48,13.48,2.88,,,10.1,3.76,3.18,0.11,0.2,16.46,6.6,1.34,0.0,87.28,3.25,0.45,0.0,98.19,,,,,4.13,0.74,1.61,68.41
2026-04-16T16:00:00Z,8.61,2.96,9.48,4.67,17.22,14.47,,,10.02,3.92,3.32,0.2,0.19,14.19,6.99,1.49,0.0,87.13,22.18,11.85,0.0,88.47,,,,,4.33,0.88,1.47,67.76
2026-04-16T17:00:00Z,11.51,2.93,5.65,4.06,26.62,20.67,,,10.1,3.65,3.28,0.22,0.16,14.29,5.7,0.98,0.0,88.56,32.67,17.72,0.0,75.14,,,,,4.01,0.64,1.39,67.03
2026-04-16T18:00:00Z,11.83,2.54,9.63,4.02,39.69,19.9,,,14.64,3.47,3.0,0.13,0.22,12.75,5.69,1.0,0.0,84.56,31.91,17.44,0.0,55.52,,,,,3.86,0.7,1.17,60.11
2026-04-16T19:00:00Z,14.1,2.51,8.72,2.88,33.2,10.15,,,16.36,3.37,3.29,0.35,0.3,6.64,3.56,0.45,0.0,73.46,15.58,8.05,0.0,47.76,,,,,3.88,0.9,0.87,55.08
2026-04-16T20:00:00Z,11.42,2.16,15.1,3.45,24.48,2.55,,,18.06,3.63,3.03,0.22,0.28,7.34,5.19,0.93,0.68,55.4,3.13,0.75,0.0,45.81,,,,,4.55,1.47,0.86,50.57
2026-04-16T21:00:00Z,10.84,2.46,18.0,4.12,31.45,2.69,,,20.8,4.07,3.8,0.52,0.28,7.64,6.71,1.7,0.44,49.78,3.75,1.03,0.0,23.32,,,,,5.61,2.11,1.05,43.15
2026-04-16T22:00:00Z,11.68,2.04,19.92,2.37,34.8,5.23,,,27.76,2.42,3.92,0.47,0.11,11.17,4.17,0.75,0.1,64.5,7.74,3.97,0.0,43.77,,,,,4.14,0.89,1.18,53.12
2026-04-16T23:00:00Z,9.21,1.77,15.54,3.08,26.16,1.55,,,29.88,1.99,4.14,0.48,0.23,9.64,6.04,1.43,0.94,43.24,3.41,0.41,0.0,36.64,,,,,4.52,0.96,1.2,43.75
2026-04-17T00:00:00Z,6.05,1.88,12.01,2.56,17.65,1.71,,,21.63,2.33,4.27,0.53,0.45,6.9,5.72,1.07,0.19,44.08,3.67,0.57,0.0,33.52,,,,,5.08,1.27,1.58,34.5
2026-04-17T01:00:00Z,5.61,2.08,8.67,2.7,14.19,1.81,,,17.89,2.61,4.8,0.65,0.42,7.06,5.83,1.27,0.0,49.02,4.01,0.6,0.0,37.78,,,,,5.37,1.32,1.9,34.64
2026-04-17T02:00:00Z,5.27,2.95,8.7,3.71,14.08,2.3,,,18.68,3.28,6.23,1.58,0.24,7.68,7.55,1.9,2.66,48.73,5.04,1.09,0.0,38.83,,,,,6.51,1.99,2.0,32.83
2026-04-17T03:00:00Z,5.16,3.15,9.37,3.91,14.43,2.59,,,18.92,3.53,6.77,1.72,0.45,7.27,8.07,2.1,4.35,51.14,5.39,1.46,0.0,39.23,,,,,6.86,2.29,2.27,31.1
2026-04-17T04:00:00Z,4.59,3.88,6.76,4.15,12.61,2.88,,,17.9,4.11,7.72,2.25,0.63,8.11,8.6,2.37,4.45,50.67,5.95,1.75,0.0,41.33,,,,,7.58,2.68,2.25,31.59
2026-04-17T05:00:00Z,4.79,3.65,10.31,4.83,13.13,2.84,,,17.4,4.2,7.46,2.25,0.45,6.66,9.59,2.89,0.0,40.97,5.94,1.75,0.0,38.38,,,,,7.64,2.74,2.29,31.7
2026-04-17T06:00:00Z,6.09,4.3,17.92,4.85,14.83,3.11,,,18.11,4.38,8.34,2.61,0.78,4.17,9.55,2.9,0.72,31.04,6.15,1.93,0.0,32.42,,,,,7.89,2.91,2.21,31.2
2026-04-17T07:00:00Z,7.28,3.93,14.87,5.03,17.86,4.6,,,18.21,4.85,7.77,2.57,1.08,1.7,9.57,3.17,0.56,36.42,7.99,3.49,0.0,30.83,,,,,8.33,3.32,1.97,33.38
2026-04-17T08:00:00Z,6.82,3.73,13.13,5.29,19.14,8.84,,,13.42,4.89,7.19,2.24,1.05,2.78,9.75,3.01,1.02,39.22,14.07,7.36,0.0,34.57,,,,,8.03,3.25,1.82,41.1
2026-04-17T09:00:00Z,4.63,3.33,1.55,4.7,20.64,31.4,7.36,2.32,7.74,4.94,5.88,1.45,0.64,6.84,7.82,2.4,0.0,58.46,48.12,26.79,0.0,38.75,2.56,0.0,1.56,50.42,7.27,2.79,1.84,56.13
2026-04-17T10:00:00Z,4.21,2.98,1.17,3.82,13.61,10.2,9.97,2.55,8.05,4.29,4.93,1.03,0.62,9.26,6.39,1.68,0.0,71.27,15.33,8.72,0.0,54.19,2.93,0.21,1.49,53.65,5.74,2.01,1.6,61.11
2026-04-17T11:00:00Z,4.81,2.49,2.91,3.72,25.73,14.28,19.68,3.82,9.2,3.76,3.9,0.41,0.3,12.8,5.75,1.52,0.0,76.77,21.72,12.36,0.0,52.06,4.88,1.24,1.56,54.1,4.93,1.44,1.48,61.18
2026-04-17T12:00:00Z,5.48,2.71,1.48,3.4,36.64,33.04,14.04,3.69,8.53,3.42,3.84,0.66,0.13,13.89,4.77,1.23,0.0,83.5,53.11,27.19,0.0,49.23,4.58,1.25,1.58,66.95,4.1,1.05,1.86,63.48
2026-04-17T13:00:00Z,7.12,2.46,4.5,3.61,21.07,16.5,12.33,3.47,9.69,3.33,3.33,0.42,0.47,13.51,5.02,1.48,0.0,84.37,26.52,12.39,0.0,64.52,4.2,0.99,1.55,70.0,3.82,1.03,1.46,64.02
2026-04-17T14:00:00Z,8.48,2.14,5.16,3.31,22.36,18.24,11.31,3.43,10.84,3.26,2.94,0.14,0.21,13.43,4.55,1.14,0.0,86.3,28.69,16.09,0.0,67.86,4.22,0.95,1.64,70.68,3.73,0.95,1.46,63.18
2026-04-17T15:00:00Z,11.67,2.27,13.38,4.14,51.24,45.1,11.23,3.11,16.14,2.87,3.53,0.4,0.13,12.96,6.49,1.76,0.0,83.49,69.52,40.79,0.0,44.03,3.94,0.89,1.52,70.13,3.63,0.84,1.29,60.57
2026-04-17T16:00:00Z,11.82,2.3,10.69,3.26,60.41,25.6,14.83,3.32,14.66,3.05,4.14,0.56,0.27,9.23,4.8,1.27,0.0,77.18,39.42,23.9,0.31,35.15,4.34,1.23,2.37,66.32,4.14,1.07,1.28,59.15
2026-04-17T17:00:00Z,12.94,1.87,18.83,2.86,41.73,10.31,21.71,3.34,25.71,3.0,4.2,0.56,0.28,7.31,4.94,1.16,0.0,72.22,14.2,9.42,0.0,44.12,5.24,1.66,2.95,56.0,5.21,1.63,1.02,60.13
2026-04-17T18:00:00Z,10.11,1.51,13.07,1.75,25.43,2.12,19.16,1.81,20.5,1.99,3.86,0.5,0.35,6.22,3.66,0.54,0.0,71.34,3.98,1.14,0.0,57.19,3.88,0.66,2.17,52.31,4.05,0.86,1.26,52.65
2026-04-17T19:00:00Z,7.85,1.2,4.48,1.41,20.81,1.63,13.69,1.49,17.97,2.36,3.48,0.28,0.33,6.06,3.1,0.12,0.43,70.04,3.49,0.57,0.0,48.91,3.61,0.34,1.64,53.92,4.54,1.41,1.34,47.76
2026-04-17T20:00:00Z,5.89,1.09,9.84,2.0,14.2,1.38,13.25,1.77,16.44,1.7,3.34,0.09,0.51,7.05,3.99,0.74,0.0,61.94,3.09,0.18,0.0,51.99,4.33,0.81,2.81,51.51,3.88,0.68,1.64,46.08
2026-04-17T21:00:00Z,6.04,1.73,14.62,2.9,19.0,2.32,14.25,2.23,22.42,3.23,4.4,0.91,0.53,6.25,5.66,1.63,0.17,55.37,4.55,1.43,0.0,39.99,5.04,1.29,3.61,47.13,6.22,2.54,1.87,37.86
2026-04-17T22:00:00Z,5.43,4.03,13.04,3.25,18.78,4.59,13.9,8.82,20.78,5.75,7.17,3.16,0.99,4.17,6.42,1.96,1.15,42.94,7.65,3.89,0.0,34.56,14.16,7.87,4.05,43.62,9.45,4.74,2.22,31.79
2026-04-17T23:00:00Z,4.04,2.9,12.81,3.49,14.22,2.37,13.94,2.81,17.03,3.09,5.91,1.88,0.74,3.64,6.92,2.27,2.99,36.15,4.84,1.43,0.0,38.93,6.3,1.78,4.62,38.83,6.19,2.25,2.65,27.42
2026-04-18T00:00:00Z,3.67,2.42,9.3,3.47,14.27,1.67,14.58,3.48,16.4,2.52,5.25,1.37,0.5,3.35,7.04,2.37,5.79,37.47,3.84,0.64,0.0,40.61,7.37,2.4,5.51,32.37,5.37,1.52,2.99,21.92
2026-04-18T01:00:00Z,3.03,2.13,7.95,2.88,12.18,1.55,16.76,4.01,15.49,2.28,5.0,1.01,0.68,4.66,6.24,1.6,3.91,39.66,3.54,0.49,0.0,44.27,8.12,3.06,4.11,16.19,4.98,1.17,3.12,19.43
2026-04-18T02:00:00Z,2.96,1.78,7.68,2.98,12.38,1.48,16.01,3.73,16.18,2.04,4.5,0.63,0.75,5.85,6.41,1.78,1.58,34.19,3.6,0.33,0.0,41.04,7.9,2.74,4.44,16.52,4.71,0.93,3.18,14.57
2026-04-18T03:00:00Z,3.26,1.61,11.29,2.29,14.03,1.35,15.66,3.34,17.24,2.14,4.27,0.37,0.5,8.25,5.69,1.14,5.76,30.21,3.55,0.17,0.0,41.68,7.4,2.45,4.66,16.71,4.97,1.03,3.31,10.48
2026-04-18T04:00:00Z,2.93,1.73,12.22,2.97,13.4,1.32,15.62,2.73,16.97,2.03,4.46,0.47,0.86,8.35,6.83,1.55,6.54,33.33,3.61,0.23,0.0,47.58,6.7,1.67,4.99,19.72,4.81,0.92,3.34,9.87
2026-04-18T05:00:00Z,3.65,1.87,12.81,3.84,13.16,1.51,15.85,3.59,17.2,1.98,4.63,0.69,0.71,5.79,7.87,2.5,2.04,28.44,3.69,0.33,0.0,40.06,8.05,2.62,5.17,19.06,4.79,0.96,3.39,6.83
2026-04-18T06:00:00Z,4.8,2.08,11.5,3.6,41.91,71.25,16.46,3.81,17.78,1.98,5.1,0.83,0.83,5.69,7.61,2.45,1.73,27.31,97.34,65.47,11.08,20.58,8.31,2.83,5.85,17.26,4.8,0.99,3.39,7.01
2026-04-18T07:00:00Z,5.15,2.0,6.85,4.48,96.22,100.4,20.18,4.68,16.35,2.14,4.81,0.74,1.17,5.3,8.38,2.9,3.91,34.14,132.0,90.6,72.64,1.07,9.01,3.41,7.02,15.57,4.75,0.94,3.37,17.74
2026-04-18T08:00:00Z,6.7,2.25,3.25,2.21,63.4,38.54,22.68,4.13,10.56,2.72,5.05,0.99,1.31,3.02,4.67,0.74,1.69,55.89,55.63,35.81,36.95,14.46,7.5,2.41,12.27,25.36,4.46,0.99,3.05,41.18
2026-04-18T09:00:00Z,4.68,1.97,1.38,2.32,16.15,18.58,20.67,2.87,6.71,2.98,4.01,0.51,0.78,5.89,3.97,0.59,0.18,68.95,29.22,16.0,0.0,56.2,4.48,1.0,7.3,45.35,3.52,0.66,2.55,59.13
2026-04-18T10:00:00Z,1.8,1.64,0.07,2.16,10.62,17.92,18.61,2.78,5.96,2.86,2.53,0.06,0.53,11.36,3.0,0.17,0.0,81.22,28.41,15.34,0.0,75.11,3.65,0.67,7.7,52.53,3.14,0.4,2.16,62.69
2026-04-18T11:00:00Z,2.56,1.85,0.19,2.3,16.24,15.42,16.92,3.16,6.51,2.9,2.16,0.0,0.48,12.23,2.73,0.17,0.0,86.12,24.0,12.54,0.19,76.31,3.97,0.92,4.2,59.12,3.18,0.29,2.09,61.47
2026-04-18T12:00:00Z,2.72,2.17,0.1,2.72,0.58,2.84,17.87,3.19,7.57,2.97,2.41,0.01,0.77,16.28,3.04,0.21,0.0,95.45,3.37,0.53,0.0,102.79,3.66,0.64,5.14,61.06,3.27,0.29,2.25,60.24
2026-04-18T13:00:00Z,3.78,2.3,0.7,2.74,10.31,3.16,18.22,3.57,8.32,3.05,2.53,0.02,0.17,18.25,3.04,0.11,0.0,97.86,3.66,0.88,0.0,96.27,4.16,0.91,4.17,63.74,3.35,0.28,2.12,61.66
2026-04-18T14:00:00Z,7.18,2.31,2.34,2.49,7.36,2.49,17.87,3.03,10.08,3.06,2.56,0.0,0.28,17.47,2.74,0.05,0.0,97.98,2.83,0.11,0.0,100.54,3.38,0.35,3.19,65.15,3.37,0.29,1.91,64.82
2026-04-18T15:00:00Z,4.62,2.43,6.53,2.37,12.55,4.87,20.44,2.93,7.52,2.95,2.68,0.0,0.02,18.54,2.65,0.01,0.0,94.38,6.23,2.31,0.0,102.7,3.31,0.39,3.25,61.34,3.25,0.14,1.49,70.81
2026-04-18T16:00:00Z,8.27,2.44,6.27,2.5,12.26,3.42,18.96,2.69,10.22,2.99,2.68,0.12,0.07,20.04,2.72,0.39,0.0,92.99,3.84,0.99,0.0,104.15,3.0,0.2,3.04,63.15,3.29,0.29,1.72,68.31
2026-04-18T17:00:00Z,4.98,2.6,4.04,2.52,15.95,2.79,23.54,3.37,10.97,2.9,2.86,0.0,0.09,22.59,2.78,0.18,0.0,95.74,3.07,0.34,0.0,97.91,4.01,1.26,2.75,55.45,3.19,0.19,1.69,66.69
2026-04-18T18:00:00Z,3.0,2.93,1.8,2.92,10.36,2.64,34.04,4.0,14.01,3.02,3.22,0.01,0.04,24.03,3.26,0.33,0.0,96.22,2.92,0.21,0.0,93.25,5.32,2.12,2.78,33.32,3.31,0.46,1.6,57.49
2026-04-18T19:00:00Z,12.32,2.37,5.59,2.87,10.78,2.94,14.48,4.56,14.98,3.11,2.63,0.01,0.0,20.35,3.27,0.28,0.0,90.41,3.47,0.69,0.0,84.95,5.74,2.39,2.5,63.95,3.44,0.77,1.49,50.57
