hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,no2_wolsey_way_loughborough,pm25_wolsey_way_loughborough,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel,pm10_wolsey_way_loughborough,pm1_wolsey_way_loughborough,no_wolsey_way_loughborough,o3_wolsey_way_loughborough
2025-11-23T02:00:00Z,7.02,9.02,25.66,8.49,34.4,6.37,14.16,7.3,3.34,0.0,13.99,6.6,1.44,6.72,10.74,5.79,0.15,0.0
2025-11-23T03:00:00Z,4.3,4.23,18.78,6.79,25.6,4.33,8.56,2.96,1.76,0.02,11.97,5.01,10.51,17.1,8.21,3.6,0.35,1.65
2025-11-23T04:00:00Z,2.61,2.92,14.22,6.31,18.61,3.66,6.91,2.22,1.21,1.96,11.13,4.46,4.04,21.55,7.36,3.07,0.06,9.74
2025-11-23T05:00:00Z,2.43,2.97,12.3,5.78,18.47,3.49,6.85,2.18,1.41,3.24,10.23,4.12,1.5,25.9,7.35,2.89,0.0,13.53
2025-11-23T06:00:00Z,3.16,2.32,11.06,3.25,17.63,2.14,5.97,1.73,1.44,3.86,6.79,2.19,4.49,36.93,5.62,1.57,0.2,20.06
2025-11-23T07:00:00Z,2.84,1.71,11.55,3.39,18.78,1.74,5.29,1.16,1.0,5.39,7.14,2.25,4.43,41.76,5.23,1.22,0.02,33.46
2025-11-23T08:00:00Z,3.28,1.43,12.82,1.8,21.31,12.13,4.98,1.07,1.19,6.37,5.18,1.13,1.4,47.49,16.48,11.03,0.02,32.88
2025-11-23T09:00:00Z,3.51,0.86,8.19,1.12,64.67,98.9,4.31,0.49,1.27,4.65,4.07,0.48,6.4,52.19,123.46,87.59,23.99,5.71
2025-11-23T10:00:00Z,5.84,0.76,1.82,0.84,41.25,110.52,3.89,0.1,1.84,0.85,3.37,0.03,3.36,63.41,172.37,75.91,25.13,23.21
2025-11-23T11:00:00Z,5.23,1.08,0.38,1.11,13.93,14.17,3.4,0.05,1.85,1.6,3.33,0.02,8.78,70.58,22.0,11.21,0.0,54.08
2025-11-23T12:00:00Z,6.44,1.45,0.61,1.36,13.26,1.45,3.02,0.04,1.99,2.07,3.12,0.04,0.34,71.98,2.67,0.0,0.0,59.23
2025-11-23T13:00:00Z,5.12,1.67,0.42,1.48,12.96,1.68,2.87,0.05,1.1,6.38,2.78,0.02,3.75,74.81,2.76,0.12,0.0,66.03
2025-11-23T14:00:00Z,7.09,1.61,3.78,1.48,13.01,1.56,2.87,0.01,0.89,8.35,2.72,0.03,2.93,76.65,2.53,0.06,0.0,67.07
2025-11-23T15:00:00Z,7.04,1.75,4.6,1.54,21.37,1.8,2.96,0.06,1.11,5.85,3.28,0.08,1.08,67.09,3.11,0.36,0.0,52.25
2025-11-23T16:00:00Z,5.01,1.86,2.66,1.65,14.85,1.87,2.77,0.06,0.73,8.04,3.09,0.08,10.81,67.54,3.2,0.29,0.0,59.6
2025-11-23T17:00:00Z,9.99,2.36,5.27,1.68,29.11,1.94,4.32,0.84,1.18,3.03,3.29,0.1,10.37,62.81,3.63,0.56,0.0,41.55
2025-11-23T18:00:00Z,7.34,1.81,6.85,1.74,30.64,5.61,3.9,0.43,1.52,6.61,3.52,0.19,10.49,60.59,8.22,4.37,0.0,39.75
2025-11-23T19:00:00Z,7.35,1.65,8.37,1.69,30.29,3.52,3.76,0.39,1.83,4.97,3.47,0.21,3.37,60.1,5.88,2.38,0.0,37.73
2025-11-23T20:00:00Z,6.55,1.99,11.0,1.93,25.3,4.13,4.43,0.86,1.62,4.55,4.19,0.48,2.35,51.15,6.95,3.26,0.0,38.75
2025-11-23T21:00:00Z,5.89,1.7,15.47,3.04,21.15,4.62,4.18,0.59,1.57,3.27,6.08,1.52,11.05,41.08,7.86,3.61,0.0,37.05
2025-11-23T22:00:00Z,5.47,1.61,12.95,2.9,20.76,2.23,4.34,0.49,1.33,3.13,5.99,1.62,2.32,35.04,4.89,1.3,0.15,27.45
2025-11-23T23:00:00Z,4.05,1.38,12.02,2.36,18.05,1.39,4.06,0.39,1.36,4.9,5.5,1.14,8.48,34.56,3.88,0.34,0.25,35.72
2025-11-24T00:00:00Z,2.99,0.93,7.56,1.22,13.43,1.0,3.53,0.04,1.26,6.61,3.81,0.2,4.21,45.84,3.16,0.05,0.03,44.49
2025-11-24T01:00:00Z,2.52,0.97,6.54,1.52,11.44,1.01,3.51,0.06,1.04,6.86,4.02,0.43,5.27,35.97,3.09,0.05,0.0,40.15
2025-11-24T02:00:00Z,2.88,1.3,8.18,1.4,14.55,1.02,4.2,0.45,1.09,5.28,4.44,0.46,7.45,34.5,3.31,0.12,0.04,30.73
2025-11-24T03:00:00Z,2.72,1.16,6.8,1.21,13.12,0.86,4.03,0.18,1.09,5.79,4.03,0.31,2.7,30.87,3.22,0.04,0.04,24.13
2025-11-24T04:00:00Z,3.06,1.08,9.76,1.54,12.86,0.79,4.07,0.1,1.25,4.89,4.67,0.65,9.8,31.24,3.34,0.02,0.03,18.83
2025-11-24T05:00:00Z,2.62,1.42,9.65,1.69,14.37,0.88,4.38,0.63,1.13,2.5,4.81,0.79,2.36,25.75,3.54,0.14,0.39,17.46
2025-11-24T06:00:00Z,4.86,2.15,11.1,1.86,17.07,0.89,5.52,1.45,1.71,1.46,5.1,0.92,2.51,22.03,3.58,0.1,0.61,5.45
2025-11-24T07:00:00Z,9.2,1.8,35.32,3.03,29.49,0.94,5.03,1.16,2.94,0.0,6.64,2.18,23.07,2.47,3.65,0.25,0.35,0.0
2025-11-24T08:00:00Z,11.36,1.93,55.02,3.14,51.42,2.89,5.15,1.33,7.05,0.0,7.0,2.05,39.9,0.15,5.91,2.27,11.7,0.0
2025-11-24T09:00:00Z,19.88,3.76,49.17,4.08,63.1,5.15,7.29,3.04,16.57,0.0,8.14,2.96,45.51,0.0,8.23,4.61,45.16,0.0
2025-11-24T10:00:00Z,11.3,4.4,43.39,5.3,62.52,5.0,8.17,3.49,3.05,0.0,9.23,4.16,19.08,0.0,8.04,4.34,13.33,0.0
2025-11-24T11:00:00Z,7.82,3.32,40.28,6.24,48.11,3.94,6.27,2.27,1.58,0.0,10.23,4.82,15.25,1.0,6.98,3.12,0.17,0.0
2025-11-24T12:00:00Z,6.52,3.34,27.79,6.23,37.65,4.22,5.71,1.86,1.65,0.0,10.08,4.72,13.74,10.5,7.15,3.43,0.0,0.96
2025-11-24T13:00:00Z,9.41,4.23,31.16,7.8,46.61,7.32,7.19,3.2,0.78,0.0,12.17,6.02,4.53,14.41,11.09,6.56,0.0,0.03
2025-11-24T14:00:00Z,10.92,5.22,30.58,8.11,46.79,5.27,8.72,4.5,0.84,0.0,12.62,6.62,3.36,18.69,8.46,4.66,0.0,4.04
2025-11-24T15:00:00Z,5.0,1.45,14.23,2.67,29.52,1.82,4.27,0.8,0.82,3.22,5.56,1.83,2.87,37.6,4.26,1.15,0.0,28.87
2025-11-24T16:00:00Z,4.17,1.45,10.92,1.75,25.13,1.25,4.02,0.6,0.78,1.98,4.32,0.73,3.29,37.06,3.45,0.27,0.0,30.47
2025-11-24T17:00:00Z,4.98,1.54,11.24,1.96,26.84,1.35,4.0,0.47,0.95,0.76,4.27,0.74,3.78,40.83,3.55,0.39,0.0,32.27
2025-11-24T18:00:00Z,5.35,2.24,10.89,2.26,33.58,1.72,4.95,1.12,1.19,2.87,4.71,0.93,1.54,48.1,4.06,0.5,0.06,35.69
2025-11-24T19:00:00Z,5.14,1.84,13.32,2.35,27.46,1.55,4.39,0.76,1.15,4.5,4.92,1.07,8.87,52.14,3.85,0.53,0.0,41.27
2025-11-24T20:00:00Z,4.22,1.86,17.66,2.67,34.81,2.09,4.43,0.84,1.15,5.45,5.47,1.36,6.04,47.53,4.57,1.17,0.0,29.77
2025-11-24T21:00:00Z,3.88,2.29,15.79,2.84,30.54,2.2,5.14,1.22,1.0,6.77,5.66,1.5,4.29,49.28,4.68,1.23,0.03,33.71
2025-11-24T22:00:00Z,3.58,2.1,14.96,3.11,26.89,2.0,4.93,1.05,1.3,7.2,6.0,1.65,3.75,51.83,4.42,1.09,0.0,40.52
2025-11-24T23:00:00Z,3.48,1.81,14.82,4.24,23.23,2.98,4.61,0.87,1.27,5.91,7.73,3.01,4.63,50.63,5.62,2.1,0.0,35.92
2025-11-25T00:00:00Z,4.0,2.14,12.93,3.58,21.29,2.32,4.98,1.41,1.3,3.58,6.85,2.25,5.83,49.84,4.99,1.4,0.07,32.37
2025-11-25T01:00:00Z,2.98,1.81,10.28,3.04,17.68,1.77,4.67,1.03,1.72,5.18,5.96,1.5,16.67,52.76,4.3,0.74,0.0,35.21
2025-11-25T02:00:00Z,2.95,1.68,10.58,2.41,15.95,1.46,4.6,0.81,1.45,1.4,5.23,1.05,5.63,48.22,3.81,0.63,0.02,33.89
2025-11-25T03:00:00Z,2.66,1.16,13.64,2.46,20.08,1.34,4.14,0.37,1.66,1.37,5.3,1.11,16.29,37.52,3.8,0.45,0.18,21.98
2025-11-25T04:00:00Z,3.37,1.73,15.8,2.59,23.47,1.5,4.83,0.92,1.91,0.06,5.59,1.39,0.99,31.49,4.08,0.69,0.0,16.26
2025-11-25T05:00:00Z,3.38,2.93,16.6,3.55,26.34,2.44,6.25,2.15,1.63,0.0,6.81,2.52,4.67,25.76,5.3,1.66,0.0,2.49
2025-11-25T06:00:00Z,6.09,5.81,20.02,4.12,30.06,2.28,8.55,5.19,2.72,0.0,7.53,3.07,2.44,20.3,5.11,1.53,0.11,0.13
2025-11-25T07:00:00Z,9.71,3.53,33.14,3.14,38.17,1.63,6.59,2.92,4.1,0.0,6.3,1.99,13.96,11.26,4.35,0.97,0.67,0.1
2025-11-25T08:00:00Z,11.47,2.64,66.61,3.35,61.03,3.03,5.99,2.04,5.74,0.0,6.58,2.25,57.44,0.87,5.91,2.45,0.86,0.0
2025-11-25T09:00:00Z,13.85,2.51,36.26,4.54,53.44,2.08,6.0,1.92,6.94,0.0,8.2,3.25,9.35,7.53,4.96,1.34,0.5,0.0
2025-11-25T10:00:00Z,8.28,2.05,24.7,3.98,41.52,2.31,5.15,1.37,3.36,0.0,7.45,2.76,7.65,21.14,5.02,1.3,2.72,3.16
2025-11-25T11:00:00Z,6.33,1.91,23.07,4.1,32.41,2.48,4.2,0.93,1.95,0.03,7.14,2.94,17.46,27.64,4.21,1.09,0.0,19.55
2025-11-25T12:00:00Z,5.7,2.16,19.73,2.94,25.33,2.29,3.2,0.53,1.16,0.69,5.47,1.71,11.76,36.08,3.72,0.91,0.0,32.46
2025-11-25T13:00:00Z,4.7,2.0,12.16,2.09,26.2,1.77,2.21,0.0,0.82,8.94,3.78,0.63,11.48,55.66,3.19,0.34,0.0,51.71
2025-11-25T14:00:00Z,3.16,2.38,10.87,2.24,19.74,3.0,2.6,0.05,0.44,10.85,3.53,0.58,7.5,60.51,4.49,1.35,0.0,61.47
2025-11-25T15:00:00Z,7.0,2.49,18.6,2.66,42.03,3.35,2.74,0.05,0.37,11.44,4.35,0.99,5.68,56.61,4.94,1.81,0.0,42.82
2025-11-25T16:00:00Z,9.93,2.54,25.98,3.51,57.23,3.78,3.18,0.39,0.15,6.66,5.92,1.66,7.28,46.99,6.13,2.56,0.51,20.82
2025-11-25T17:00:00Z,15.8,3.74,40.42,6.7,64.19,3.69,6.0,2.3,1.29,0.01,10.67,4.78,3.69,22.15,6.03,2.62,0.1,2.0
2025-11-25T18:00:00Z,14.61,4.82,47.23,8.16,63.65,5.12,7.91,3.55,1.82,0.0,13.12,6.22,9.17,10.77,8.33,4.3,0.0,0.0
2025-11-25T19:00:00Z,12.32,4.33,30.76,7.99,52.63,5.48,7.54,3.24,1.77,0.0,12.77,6.39,6.06,20.57,8.78,4.77,0.02,0.15
2025-11-25T20:00:00Z,10.18,5.0,30.65,7.74,51.71,5.34,8.39,3.8,1.66,0.0,12.45,6.15,2.15,19.65,8.76,4.62,0.18,0.27
2025-11-25T21:00:00Z,11.67,5.34,32.43,8.25,47.09,5.46,9.07,4.17,2.75,0.0,13.2,6.59,4.32,15.69,8.49,4.98,0.42,0.25
2025-11-25T22:00:00Z,13.62,5.19,28.73,7.61,48.22,5.63,8.99,3.89,3.83,0.0,12.31,6.05,2.55,18.71,8.87,4.91,0.16,0.0
2025-11-25T23:00:00Z,12.38,5.25,36.94,7.34,42.92,5.77,9.07,4.1,2.97,0.0,12.01,6.02,6.21,11.44,9.01,5.16,0.49,0.0
2025-11-26T00:00:00Z,8.73,4.38,19.89,6.77,32.6,6.19,7.97,3.33,2.6,0.0,11.08,5.36,5.47,25.38,9.6,5.6,2.09,0.0
2025-11-26T01:00:00Z,5.94,3.72,20.42,6.75,37.27,6.21,7.21,2.77,1.88,0.0,11.13,5.45,1.64,20.67,9.61,5.69,2.89,0.0
2025-11-26T02:00:00Z,4.75,3.39,36.96,10.56,33.08,5.09,6.99,2.42,2.34,0.0,16.46,8.85,6.98,1.72,8.71,4.43,0.35,0.0
2025-11-26T03:00:00Z,4.35,3.5,35.4,10.76,29.42,5.72,7.18,2.47,1.86,0.0,16.72,9.23,1.54,0.0,9.07,5.12,0.0,0.0
2025-11-26T04:00:00Z,1.78,3.05,29.11,12.41,28.1,6.0,6.65,2.12,2.64,0.0,19.0,10.76,5.15,0.0,9.6,5.21,0.37,0.0
2025-11-26T05:00:00Z,3.53,4.1,21.9,16.13,23.26,6.82,8.0,3.18,4.21,0.0,23.68,14.13,1.26,0.0,10.41,6.04,3.02,0.0
2025-11-26T06:00:00Z,6.26,4.07,23.93,19.76,24.63,7.98,7.63,3.19,8.11,0.0,28.77,17.56,3.02,0.0,11.91,7.16,8.95,0.0
2025-11-26T07:00:00Z,7.41,4.71,30.38,24.07,28.47,9.28,8.62,3.94,10.67,0.0,36.71,21.74,13.06,0.0,12.87,8.35,19.48,0.0
2025-11-26T08:00:00Z,12.0,6.82,43.6,29.67,29.81,14.07,10.96,5.85,21.89,0.0,46.5,27.08,12.73,0.0,18.72,12.73,34.49,0.0
2025-11-26T09:00:00Z,20.6,12.97,44.31,28.74,50.96,18.83,18.79,11.63,34.13,0.0,44.85,26.13,23.48,0.0,25.13,17.29,131.89,0.0
2025-11-26T10:00:00Z,19.74,16.76,51.49,28.15,51.97,21.84,24.15,15.05,25.43,0.0,44.23,25.49,36.34,0.0,28.87,20.19,56.74,0.0
2025-11-26T11:00:00Z,19.05,16.13,51.24,22.14,67.04,20.45,24.21,14.75,12.48,0.0,33.81,19.65,13.53,0.05,28.44,19.13,36.38,0.0
2025-11-26T12:00:00Z,10.73,5.56,31.52,13.58,42.57,10.24,8.74,4.05,3.24,0.0,20.51,11.42,14.0,13.62,14.99,9.17,0.51,17.52
2025-11-26T13:00:00Z,9.85,5.6,20.51,9.65,42.98,6.7,7.76,3.32,2.47,0.25,15.1,7.37,4.53,35.11,9.98,5.63,0.0,23.57
2025-11-26T14:00:00Z,8.62,5.39,15.5,8.26,28.71,7.95,6.75,2.79,1.25,1.75,12.98,5.98,4.86,47.89,11.91,6.6,0.0,36.98
2025-11-26T15:00:00Z,10.08,4.73,19.94,6.47,27.66,5.35,6.74,2.73,1.56,5.04,10.03,4.45,4.26,44.87,8.19,4.0,0.0,38.77
2025-11-26T16:00:00Z,10.45,3.16,27.56,4.51,29.27,4.44,5.08,1.65,1.9,4.32,7.43,2.67,11.41,33.25,7.16,3.42,0.0,38.49
2025-11-26T17:00:00Z,11.16,3.88,33.63,5.64,41.06,4.88,6.53,2.73,1.69,1.31,9.09,3.95,6.02,27.98,7.85,4.03,0.35,24.43
2025-11-26T18:00:00Z,10.22,4.08,25.86,7.7,37.22,4.6,6.96,2.89,1.78,1.65,12.27,5.93,2.43,35.68,7.66,3.91,0.0,20.41
2025-11-26T19:00:00Z,8.27,3.84,25.09,5.47,31.57,4.64,6.82,2.79,1.13,3.24,9.24,4.16,8.75,36.47,7.79,4.0,0.14,25.37
2025-11-26T20:00:00Z,7.82,4.75,19.84,6.57,27.65,3.85,8.14,3.85,0.8,3.76,10.64,5.32,3.34,39.68,6.66,3.09,0.0,30.57
2025-11-26T21:00:00Z,8.14,6.02,20.31,7.72,25.21,5.68,9.6,5.46,1.02,2.92,12.2,6.32,3.21,43.61,8.91,5.01,0.0,31.21
2025-11-26T22:00:00Z,7.43,8.01,20.12,9.42,26.09,8.28,12.15,7.05,0.7,2.19,14.45,7.91,3.71,39.79,11.87,7.59,0.0,23.62
2025-11-26T23:00:00Z,6.48,8.62,17.6,10.39,25.9,8.7,12.98,7.63,0.75,2.5,15.63,8.86,2.94,37.91,12.4,7.8,0.0,26.35
2025-11-27T00:00:00Z,5.85,8.06,15.58,11.73,22.49,7.26,12.41,6.81,0.63,2.96,17.19,9.81,4.37,37.96,11.41,6.52,0.0,27.33
2025-11-27T01:00:00Z,5.42,6.28,12.82,10.28,19.38,5.72,10.34,5.19,0.45,4.29,15.42,8.47,5.36,39.44,9.36,5.11,0.0,34.66
2025-11-27T02:00:00Z,4.74,6.5,11.15,9.81,17.34,5.4,10.53,5.12,0.51,4.48,14.77,7.89,2.11,42.62,9.05,4.72,0.0,38.45
2025-11-27T03:00:00Z,4.67,5.65,8.37,8.69,15.39,4.86,9.66,4.3,0.45,4.32,13.41,6.54,1.0,42.88,8.32,4.15,0.0,34.83
2025-11-27T04:00:00Z,4.18,3.57,7.22,7.31,14.66,3.32,7.03,2.81,0.39,6.4,11.59,5.55,2.62,40.59,6.7,2.73,0.0,39.29
2025-11-27T05:00:00Z,4.23,2.25,6.03,4.34,13.75,1.65,5.44,1.55,0.29,6.96,7.88,3.12,0.73,47.5,4.55,1.0,0.0,46.63
2025-11-27T06:00:00Z,5.14,2.36,4.62,2.75,14.91,1.66,5.58,1.76,0.71,6.6,5.77,1.93,0.0,52.26,4.57,1.04,0.0,47.87
2025-11-27T07:00:00Z,6.32,1.49,10.75,2.05,17.97,0.97,4.53,0.92,0.7,7.03,4.89,1.2,1.91,50.65,3.63,0.28,0.0,49.6
2025-11-27T08:00:00Z,7.57,1.08,13.85,1.77,17.49,0.81,3.99,0.37,1.0,4.14,4.78,0.91,1.05,50.14,3.33,0.12,0.0,53.46
2025-11-27T09:00:00Z,9.25,0.66,11.17,1.47,18.36,0.74,3.48,0.04,1.65,2.16,4.14,0.65,1.32,52.02,3.06,0.01,0.0,47.09
2025-11-27T10:00:00Z,7.49,0.89,12.38,1.72,20.32,0.92,3.62,0.15,1.02,4.56,4.37,0.79,0.62,52.57,3.19,0.14,0.0,41.47
2025-11-27T11:00:00Z,7.27,1.19,11.96,1.92,14.73,1.01,3.86,0.4,0.83,6.62,4.42,0.92,0.43,58.15,2.98,0.06,0.0,54.06
2025-11-27T12:00:00Z,7.4,1.08,7.04,1.76,14.73,1.2,3.39,0.14,0.54,6.26,4.05,0.75,0.0,61.35,3.17,0.17,0.0,55.07
2025-11-27T13:00:00Z,7.34,1.14,7.63,1.78,15.71,1.48,3.25,0.11,0.55,5.92,3.94,0.7,0.13,60.19,3.45,0.48,0.0,53.26
2025-11-27T14:00:00Z,7.44,1.04,8.77,1.5,17.7,1.21,3.18,0.11,0.45,7.17,3.54,0.45,0.0,61.12,3.19,0.22,0.0,52.75
2025-11-27T15:00:00Z,8.5,0.88,11.8,1.49,67.58,2.35,3.22,0.07,0.69,6.27,3.57,0.53,0.0,58.16,4.55,1.61,0.0,21.15
2025-11-27T16:00:00Z,8.07,0.68,11.96,1.48,62.47,2.74,3.19,0.01,0.45,7.46,3.77,0.48,0.0,57.65,5.24,2.08,0.0,24.9
2025-11-27T17:00:00Z,8.84,0.72,9.16,1.53,32.68,13.03,3.34,0.06,0.67,5.48,3.86,0.58,0.0,61.19,19.44,11.84,0.0,46.13
2025-11-27T18:00:00Z,8.12,0.78,10.36,1.67,35.49,28.77,3.46,0.1,0.62,6.09,4.16,0.71,0.0,59.93,40.09,26.79,0.0,42.3
2025-11-27T19:00:00Z,6.86,0.83,8.34,1.55,32.94,15.2,3.45,0.14,0.27,6.91,3.96,0.62,0.0,61.73,19.43,13.97,0.0,37.17
2025-11-27T20:00:00Z,6.27,0.86,7.77,1.93,25.84,3.58,3.55,0.2,0.5,8.46,4.53,1.0,0.01,61.52,6.06,3.05,0.0,46.74
2025-11-27T21:00:00Z,6.15,1.17,4.19,1.38,20.56,1.29,3.94,0.53,0.54,5.46,3.62,0.49,0.0,64.21,3.58,0.51,0.0,47.7
2025-11-27T22:00:00Z,4.24,1.27,0.23,1.71,16.65,1.43,3.74,0.22,0.76,3.8,3.91,0.58,0.0,67.85,3.45,0.35,0.0,49.3
2025-11-27T23:00:00Z,3.75,1.75,1.08,2.34,11.48,1.81,4.38,0.39,0.68,7.67,4.8,0.8,1.42,68.49,3.96,0.51,0.0,58.52
2025-11-28T00:00:00Z,2.85,2.66,2.3,2.85,9.28,2.08,6.12,0.98,0.88,11.04,6.01,0.94,2.17,68.09,4.35,0.65,0.0,62.71
2025-11-28T01:00:00Z,3.44,2.71,5.2,3.03,11.84,2.02,6.3,1.1,0.63,11.42,6.6,1.01,4.29,63.9,4.72,0.75,0.0,62.62
2025-11-28T02:00:00Z,3.09,2.87,5.54,2.93,11.33,1.89,6.49,1.06,0.81,12.68,6.54,1.03,2.69,61.2,4.67,0.53,0.0,59.28
2025-11-28T03:00:00Z,2.87,2.8,8.27,2.88,10.94,1.78,6.17,1.01,0.8,12.69,6.75,0.99,2.29,58.6,4.29,0.48,0.0,56.89
2025-11-28T04:00:00Z,3.63,2.74,8.06,3.07,11.83,1.89,6.12,1.0,0.8,11.62,7.42,1.12,5.96,55.67,4.35,0.58,0.0,53.07
2025-11-28T05:00:00Z,3.82,2.93,6.31,3.49,11.57,1.9,6.52,1.14,0.65,12.6,7.85,1.24,3.19,60.89,4.43,0.55,0.0,60.24
2025-11-28T06:00:00Z,4.5,3.15,5.67,3.24,12.91,1.89,7.26,1.42,0.97,9.69,7.51,1.16,5.51,58.71,4.86,0.66,0.0,54.9
2025-11-28T07:00:00Z,6.12,3.33,15.29,3.73,16.52,6.31,7.03,1.61,1.58,6.57,8.4,1.43,6.11,47.28,10.72,4.88,0.0,51.79
2025-11-28T08:00:00Z,8.24,3.05,20.29,3.65,26.7,18.73,6.72,1.42,1.9,3.47,8.14,1.39,3.83,38.57,29.21,15.21,0.0,33.02
2025-11-28T09:00:00Z,10.52,2.88,23.99,4.06,35.63,10.77,6.89,1.38,2.04,0.31,9.06,1.73,4.95,32.64,17.15,9.41,0.0,22.35
2025-11-28T10:00:00Z,8.82,3.57,15.89,3.67,29.63,17.57,7.47,2.21,1.37,1.8,8.38,1.61,0.84,42.13,25.79,15.89,0.0,31.99
2025-11-28T11:00:00Z,6.91,2.94,8.65,3.1,23.2,13.86,6.59,1.4,1.33,4.96,7.32,1.24,3.99,54.57,21.29,12.21,0.4,48.28
2025-11-28T12:00:00Z,5.96,2.78,4.63,3.09,38.4,28.56,5.56,0.88,1.1,7.41,6.82,1.16,2.41,61.16,44.06,25.05,1.03,43.77
2025-11-28T13:00:00Z,3.8,2.88,0.54,3.16,27.27,32.5,4.78,0.61,0.86,11.52,6.44,1.0,2.9,73.38,52.34,26.5,0.0,58.52
2025-11-28T14:00:00Z,6.33,2.09,4.2,3.01,20.04,14.64,4.15,0.41,0.82,12.71,5.82,0.89,0.0,75.86,22.23,12.63,0.0,65.39
2025-11-28T15:00:00Z,11.97,0.97,16.77,1.29,94.2,23.55,3.31,0.16,1.52,5.31,3.28,0.11,1.72,69.61,34.75,21.1,43.27,25.62
2025-11-28T16:00:00Z,9.76,1.24,8.24,1.45,45.55,68.62,3.29,0.14,2.28,2.68,3.56,0.14,3.67,64.33,104.41,57.44,2.04,27.06
2025-11-28T17:00:00Z,13.54,1.58,12.16,2.03,43.58,28.22,3.72,0.5,3.76,0.4,4.37,0.54,5.77,59.26,45.12,22.85,0.25,20.56
2025-11-28T18:00:00Z,11.63,2.05,16.95,2.97,37.43,9.85,4.7,1.03,2.67,0.53,6.17,1.37,8.46,49.8,14.7,8.71,0.28,30.71
2025-11-28T19:00:00Z,7.9,2.42,9.42,2.51,23.81,2.56,5.41,1.08,1.55,4.02,5.5,0.95,4.89,60.25,4.72,1.38,0.0,49.77
2025-11-28T20:00:00Z,6.53,2.27,7.26,2.75,18.88,1.82,4.93,0.79,1.51,6.14,5.75,1.03,5.19,63.56,3.88,0.42,0.0,56.66
2025-11-28T21:00:00Z,6.26,2.47,7.58,2.45,17.77,2.77,5.21,0.78,1.32,7.31,5.37,0.78,1.0,62.75,5.11,1.47,0.0,56.98
2025-11-28T22:00:00Z,6.36,2.58,15.96,3.47,18.41,2.11,5.44,0.95,1.49,7.19,6.54,1.52,4.07,50.56,4.6,0.74,0.0,51.42
2025-11-28T23:00:00Z,7.41,2.6,21.77,3.74,25.28,2.53,5.54,1.21,1.68,5.41,7.35,1.82,5.33,39.36,5.33,1.28,0.0,35.48
2025-11-29T00:00:00Z,6.36,2.49,15.55,3.19,25.74,2.27,5.64,1.12,0.63,7.51,6.9,1.22,3.71,48.27,5.13,1.06,0.0,29.67
2025-11-29T01:00:00Z,6.34,2.48,13.54,2.76,21.97,1.72,6.06,1.17,0.65,5.88,6.51,1.23,5.67,43.89,4.76,0.66,0.0,28.02
2025-11-29T02:00:00Z,5.68,1.96,15.55,2.15,22.16,1.39,5.67,0.98,0.6,7.54,5.6,0.95,2.18,40.89,4.48,0.5,0.0,25.13
2025-11-29T03:00:00Z,4.52,1.42,8.69,1.73,16.84,0.96,4.87,0.6,0.6,10.41,4.86,0.6,0.07,54.89,3.85,0.19,0.0,50.53
2025-11-29T04:00:00Z,3.42,1.23,4.72,1.74,11.99,1.0,4.29,0.25,0.45,11.23,4.7,0.57,0.0,62.25,3.71,0.25,0.0,56.7
2025-11-29T05:00:00Z,3.97,1.03,6.29,1.61,11.94,0.93,4.15,0.27,0.37,11.4,4.41,0.45,0.03,63.51,3.58,0.07,0.0,55.5
2025-11-29T06:00:00Z,4.26,0.98,7.82,1.39,14.04,0.82,4.31,0.23,0.67,11.38,4.28,0.32,4.61,63.08,3.58,0.05,0.0,53.9
2025-11-29T07:00:00Z,3.13,0.49,10.03,1.53,14.99,0.64,3.44,0.01,0.74,6.63,4.91,0.54,0.89,56.51,3.29,0.04,0.0,45.97
2025-11-29T08:00:00Z,4.75,1.19,10.71,0.91,31.56,8.47,4.3,0.66,0.8,0.98,3.58,0.16,1.24,44.42,13.7,7.65,0.0,13.97
2025-11-29T09:00:00Z,6.96,2.27,20.82,2.34,28.82,13.92,5.68,1.39,2.07,0.3,5.56,1.46,0.81,28.01,21.99,10.36,0.6,14.86
2025-11-29T10:00:00Z,3.55,2.3,9.94,1.11,22.18,0.71,5.76,1.67,0.53,4.76,3.82,0.4,8.76,46.86,3.57,0.16,0.0,36.62
2025-11-29T11:00:00Z,5.41,1.14,15.89,2.11,36.38,2.69,4.34,0.65,0.98,1.31,5.21,1.32,4.28,46.08,5.89,2.04,0.0,22.93
2025-11-29T12:00:00Z,6.29,2.05,21.73,3.6,35.77,3.87,5.41,1.48,1.31,0.0,7.06,2.7,6.19,37.97,7.13,3.36,0.0,15.28
2025-11-29T13:00:00Z,5.47,2.58,18.21,2.93,31.15,2.53,6.08,1.89,1.36,1.0,6.25,1.93,5.48,41.89,5.69,2.02,0.0,29.59
2025-11-29T14:00:00Z,5.87,1.03,9.03,1.71,21.05,1.3,3.72,0.29,1.0,6.27,4.62,0.87,8.98,62.95,3.99,0.55,0.0,52.07
